DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Ducks,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
AL201700000282,ALGE71FL,AL,2017.0,282.0,AL2017DHS,-9999,-9999,-9999,68.03333282470703,84.85833740234375,114.9416732788086,80.13333129882812,22.428571701049805,29.688045501708984,38.96327590942383,26.130434036254883,0.012022136825404754,0.01459693582090613,0.021557419267419265,25.25181718306108,22.368485884232953,21.83590975674716,24.180303400213067,11.108333587646484,9.883333206176758,9.625,10.566666603088379,-9999,2446.4545454545455,2360.7272727272725,2797.6363636363635,3077.909090909091,3160.090909090909,3187.818181818182,3437.181818181818,2.7641665935516357,2.6583333015441895,1.2291666269302368,1.9616665840148926,41.27751196172249,5912.026654411765,11.0,53.16724853515625,-9999,-9999,-9999,18.209173029119317,16.09409124200994,16.29302978515625,17.63787841796875,65.96442876732101,212.33656899538107,16.17828016743649,3.9857152361792725,2.9691241046297634,30.35676331553118,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22.21666717529297,20.58333396911621,21.433334350585938,22.075000762939453,16.641666412353516,15.616666793823242,16.58333396911621,16.774999618530273,11.108333587646484,10.699999809265137,11.808333396911621,11.508333206176758,0.39405628178743707,11.166528875177557,9.819696599786932,10.750151200727982,11.095454822887074,3.0333333015441895,2.8583333492279053,2.950000047683716,3.066666603088379,5850.858681,2575.561629,5850.936598,979.0,812.3333333333334,1154.0833333333333,751.4166666666666,994.0833333333334,1385.3333333333333,1016.25,0.608250595165782,0.0,0.0,1.0,14.058599853515625,24.617800903320312,8.897599792480468,8.614599609375,7.60979995727539,24.714199829101563,22.260800170898438,10.821800231933594,18.450399780273436,12.274800109863282,17.095599365234374,21.4906005859375,78.20089285714286,25.647191011235954,-9999,-9999,-9999,-9999,69447.2421875,65910.84375,58236.76953125,53201.5234375,240.58475167410714,228.27685546875,201.64910016741072,184.16966029575892,7.849999904632568,10.333333015441895,11.389999389648438,9.039999961853027
AL201700000283,ALGE71FL,AL,2017.0,283.0,AL2017DHS,-9999,-9999,-9999,68.03333282470703,84.85833740234375,114.9416732788086,80.13333129882812,22.428571701049805,29.688045501708984,38.96327590942383,26.130434036254883,0.022093515426586992,0.025570211319115976,0.028789550732499874,25.94916006234976,22.559103158804085,21.672950157752403,24.140897310697117,11.108333587646484,9.883333206176758,9.625,10.566666603088379,-9999,2538.3076923076924,2481.230769230769,2814.6153846153848,2975.846153846154,3073.6153846153848,3136.846153846154,3371.6923076923076,2.7641665935516357,2.6583333015441895,1.2291666269302368,1.9616665840148926,41.27536231884058,5907.092633928572,11.0,39.15580749511719,-9999,-9999,-9999,18.75083805964543,16.225577721228966,16.132372342623196,17.749359130859375,59.000833009834366,202.29056677018633,6.666451337668219,15.61240375905797,0.3253204787986866,27.636290113871635,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22.21666717529297,20.58333396911621,21.433334350585938,22.075000762939453,16.641666412353516,15.616666793823242,16.58333396911621,16.774999618530273,11.108333587646484,10.699999809265137,11.808333396911621,11.508333206176758,0.6049739078649871,11.55251723069411,9.89205110990084,10.59179452749399,11.35781977726863,3.0333333015441895,2.8583333492279053,2.950000047683716,3.066666603088379,18133.5523,14138.76433,11523.96818,1086.3076923076924,878.0,1207.076923076923,761.9230769230769,1041.7692307692307,1473.0,1110.923076923077,1.226995685332557,0.0,1.0,1.0,13.764249801635742,24.52750015258789,8.677000045776367,8.219999313354492,7.405250072479248,24.6822509765625,22.125999450683594,10.518500328063965,18.22450065612793,11.965249061584473,16.898500442504883,21.333749771118164,75.16770186335404,27.126293995859214,-9999,-9999,-9999,-9999,84296.84375,79990.7734375,70687.9375,64609.35546875,269.31424689440996,255.53223667184264,225.79380175983437,206.3601352225673,7.849999904632568,10.333333015441895,11.389999389648438,9.039999961853027
AL201700000284,ALGE71FL,AL,2017.0,284.0,AL2017DHS,-9999,-9999,-9999,68.03333282470703,84.85833740234375,114.9416732788086,80.13333129882812,22.428571701049805,29.688045501708984,38.96327590942383,26.130434036254883,0.008442787607763983,0.010856251048434313,0.016736416300390935,25.065455118815105,22.10638936360677,21.772776285807293,23.972084045410156,11.108333587646484,9.883333206176758,9.625,10.566666603088379,-9999,2531.25,2454.0,2901.25,3185.0833333333335,3275.0833333333335,3273.3333333333335,3590.5833333333335,2.7641665935516357,2.6583333015441895,1.2291666269302368,1.9616665840148926,41.685534591194966,5912.026909722223,11.0,55.31641642252604,-9999,-9999,-9999,18.08507537841797,15.952222188313803,16.29944356282552,17.528820037841797,69.57992041925466,192.2988806935818,15.356068234019151,5.604887968264752,1.262477203432324,27.385212457945133,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22.21666717529297,20.58333396911621,21.433334350585938,22.075000762939453,16.641666412353516,15.616666793823242,16.58333396911621,16.774999618530273,11.108333587646484,10.699999809265137,11.808333396911621,11.508333206176758,0.4022564937362513,11.104696909586588,9.798055648803711,10.82611083984375,11.085556030273438,3.0333333015441895,2.8583333492279053,2.950000047683716,3.066666603088379,9920.088096,5512.166233,9916.111252,998.2307692307693,821.8461538461538,1173.7692307692307,768.3846153846154,1011.3846153846154,1397.6923076923076,1029.8461538461538,0.4939348244968849,0.0,0.0,1.0,14.088999430338541,24.513834635416668,8.744333267211914,8.537166595458984,7.4598337809244795,24.68199920654297,22.23516845703125,10.731333414713541,18.42699940999349,12.148167928059896,17.017333984375,21.43016815185547,73.03917525773196,19.969072164948454,-9999,-9999,-9999,-9999,68875.6015625,65024.8359375,57321.8046875,52370.08203125,218.93418170103092,206.67810889175257,182.1786082474227,166.42525773195877,7.849999904632568,10.333333015441895,11.389999389648438,9.039999961853027
AL201700000285,ALGE71FL,AL,2017.0,285.0,AL2017DHS,-9999,-9999,-9999,68.03333282470703,84.85833740234375,114.9416732788086,80.13333129882812,22.428571701049805,29.688045501708984,38.96327590942383,26.130434036254883,0.021881265971186784,0.024411135291451537,0.030680948251429415,25.18500010172526,22.3870849609375,21.865000406901043,24.11597188313802,11.108333587646484,9.883333206176758,9.625,10.566666603088379,-9999,2635.25,2589.0,3055.3333333333335,3336.6666666666665,3367.3333333333335,3381.3333333333335,3673.0,2.7641665935516357,2.6583333015441895,1.2291666269302368,1.9616665840148926,41.336776859504134,5912.026475694444,11.0,56.37938232421875,-9999,-9999,-9999,18.1742426554362,16.06187566121419,16.27972157796224,17.573888142903645,76.3534510588843,206.85638881714877,9.372266028538224,4.126610117510331,0.25266910584504937,10.310686095686984,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22.21666717529297,20.58333396911621,21.433334350585938,22.075000762939453,16.641666412353516,15.616666793823242,16.58333396911621,16.774999618530273,11.108333587646484,10.699999809265137,11.808333396911621,11.508333206176758,0.5759702788184554,11.163485209147135,9.736666361490885,10.694445292154947,11.031805674235025,3.0333333015441895,2.8583333492279053,2.950000047683716,3.066666603088379,12081.28688,8680.92797,12081.21166,1015.7142857142857,832.8571428571429,1180.7857142857142,758.6428571428571,1009.5714285714286,1411.2857142857142,1042.9285714285713,0.5689049712882555,0.0,1.0,1.0,14.077799987792968,24.516598510742188,8.6843994140625,8.504000091552735,7.406200408935547,24.685000610351562,22.227200317382813,10.694800567626952,18.420797729492186,12.119600677490235,17.003599548339842,21.424600219726564,85.97933884297521,20.020661157024794,-9999,-9999,-9999,-9999,85402.828125,81722.734375,72800.1328125,67054.3046875,271.1877582644628,259.50096849173553,231.16729080578511,212.92122933884298,7.849999904632568,10.333333015441895,11.389999389648438,9.039999961853027
AL201700000286,ALGE71FL,AL,2017.0,286.0,AL2017DHS,-9999,-9999,-9999,68.03333282470703,84.85833740234375,114.9416732788086,80.13333129882812,22.428571701049805,29.688045501708984,38.96327590942383,26.130434036254883,0.021172151778833553,0.02278284066782211,0.02602537904684536,25.043766566685267,21.91833278111049,21.437382289341517,23.59869166782924,11.108333587646484,9.883333206176758,9.625,10.566666603088379,-9999,2741.3571428571427,2725.5,3095.785714285714,3326.3571428571427,3343.9285714285716,3374.285714285714,3607.0714285714284,2.7641665935516357,2.6583333015441895,1.2291666269302368,1.9616665840148926,39.78260869565217,5912.0265625,11.0,48.44721984863281,-9999,-9999,-9999,18.243635995047434,15.898810250418526,16.07940455845424,17.385238647460938,68.88122735507247,287.7011193064182,7.48052738418737,20.475159323240167,2.3487344113936337,40.226263263457554,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22.21666717529297,20.58333396911621,21.433334350585938,22.075000762939453,16.641666412353516,15.616666793823242,16.58333396911621,16.774999618530273,11.108333587646484,10.699999809265137,11.808333396911621,11.508333206176758,0.4634496918357754,11.443506513323102,9.879285539899554,10.721429007393974,11.171785627092634,3.0333333015441895,2.8583333492279053,2.950000047683716,3.066666603088379,21911.47121,18398.58581,7373.841008,1077.923076923077,866.7692307692307,1197.8461538461538,778.3076923076923,1053.2307692307693,1448.6923076923076,1114.8461538461538,0.8967503138950893,1.0,1.0,1.0,13.918000221252441,24.28125,8.533249855041504,8.278749465942383,7.300000190734863,24.583250045776367,22.14000129699707,10.51099967956543,18.29224967956543,11.909749984741211,16.86949920654297,21.205001831054688,79.67080745341615,28.03312629399586,-9999,-9999,-9999,-9999,68830.75,66368.1171875,59599.47265625,55361.8359375,222.52314574688796,214.5601497665975,192.67595954356847,178.97370980290455,7.849999904632568,10.333333015441895,11.389999389648438,9.039999961853027
AL201700000287,ALGE71FL,AL,2017.0,287.0,AL2017DHS,-9999,-9999,-9999,68.03333282470703,84.85833740234375,114.9416732788086,80.13333129882812,22.428571701049805,29.688045501708984,38.96327590942383,26.130434036254883,0.00719385591296642,0.011444236842398408,0.020242205137535645,25.135090637207032,22.106167602539063,21.674166870117187,24.028334045410155,11.108333587646484,9.883333206176758,9.625,10.566666603088379,-9999,2134.6,2045.5,2399.5,2661.3,2783.6,2805.0,3019.0,2.7641665935516357,2.6583333015441895,1.2291666269302368,1.9616665840148926,40.054054054054056,5912.026909722223,11.0,45.4510498046875,-9999,-9999,-9999,18.170635986328126,16.032667541503905,16.29375,17.616415405273436,52.52433894230769,1754.10974801061,101.46576591511936,16.21855831399204,37.70699757543103,242.36822364058355,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22.21666717529297,20.58333396911621,21.433334350585938,22.075000762939453,16.641666412353516,15.616666793823242,16.58333396911621,16.774999618530273,11.108333587646484,10.699999809265137,11.808333396911621,11.508333206176758,0.19743194674794382,11.206182098388672,9.95916748046875,10.913333129882812,11.204499816894531,3.0333333015441895,2.8583333492279053,2.950000047683716,3.066666603088379,2296.239319,0,2298.693145,967.25,802.3333333333334,1153.1666666666667,765.0,1001.0833333333334,1383.6666666666667,1017.0,0.6780938350793088,0.0,0.0,1.0,14.076499938964844,24.539749145507812,9.019499778747559,8.663999557495117,7.696249961853027,24.655750274658203,22.243249893188477,10.851250648498535,18.450748443603516,12.323249816894531,17.091001510620117,21.442249298095703,84.9009900990099,30.886363636363637,-9999,-9999,-9999,-9999,39912.0,37187.3359375,32295.67578125,29025.0859375,158.16138725186104,147.321049162531,127.89835026364764,114.90101581885857,7.849999904632568,10.333333015441895,11.389999389648438,9.039999961853027
AL201700000288,ALGE71FL,AL,2017.0,288.0,AL2017DHS,-9999,-9999,-9999,71.67500305175781,94.0,121.39167022705078,87.45000457763672,25.075801849365234,34.70769119262695,43.87650680541992,30.242074966430664,0.01287640532484566,0.026256143106647093,0.031918077438787704,25.67943000793457,21.88312530517578,21.51218605041504,23.88426971435547,11.25,10.033333778381348,9.758333206176758,10.708333969116211,-9999,2647.75,2432.125,2818.375,3048.1875,3278.9375,3298.5,3566.1875,3.9791667461395264,4.161666393280029,2.4016666412353516,3.2741665840148926,43.339544513457554,5870.581640625,11.0,40.59387969970703,-9999,-9999,-9999,18.6307373046875,16.02942657470703,16.098751068115234,17.597448348999023,74.74741474325727,209.53076374481327,12.365929314704356,19.785820798755186,0.19007740574753632,24.298538397951244,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21.08333396911621,19.375,20.15833282470703,20.91666603088379,15.433333396911621,14.324999809265137,15.25,15.541666984558105,9.833333015441895,9.341667175292969,10.40000057220459,10.208333969116211,0.54742655131914,11.582045555114746,10.175729751586914,10.685312271118164,11.310624122619629,2.8583333492279053,2.7083332538604736,2.7666666507720947,2.891666889190674,13381.03874,6667.452522,12636.14084,1083.5,884.8571428571429,1129.7857142857142,765.0714285714286,1050.9285714285713,1471.357142857143,1057.642857142857,1.4172682386216287,0.0,1.0,1.0,13.876250267028809,24.514999389648438,8.872249603271484,8.428499221801758,7.643750190734863,24.57550048828125,22.128999710083008,10.690999984741211,18.378000259399414,12.14799976348877,16.892499923706055,21.32175064086914,84.38796680497926,24.04564315352697,-9999,-9999,-9999,-9999,58817.84765625,56020.9765625,49811.48046875,45919.2734375,188.22317492219918,179.25846084024897,159.37676672717842,146.91253890041494,8.03416633605957,10.886666297912598,12.364999771118164,10.436666488647461
AL201700000289,ALGE71FL,AL,2017.0,289.0,AL2017DHS,-9999,-9999,-9999,71.67500305175781,94.0,121.39167022705078,87.45000457763672,25.075801849365234,34.70769119262695,43.87650680541992,30.242074966430664,0.011055714966820888,0.02466712857856125,0.03117905288446145,25.875757853190105,22.383331298828125,21.894582112630207,24.286946614583332,11.25,10.033333778381348,9.758333206176758,10.708333969116211,-9999,2622.1666666666665,2387.8333333333335,2792.75,3085.8333333333335,3273.9166666666665,3295.0,3550.4166666666665,3.9791667461395264,4.161666393280029,2.4016666412353516,3.2741665840148926,41.21961620469083,5884.760690789473,11.0,49.805667877197266,-9999,-9999,-9999,18.598333994547527,16.186041514078777,16.257916768391926,17.724026997884113,74.69285667194093,234.08043248945148,13.378298473760548,10.562470126252638,0.20437013650242286,16.144403513976794,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21.08333396911621,19.375,20.15833282470703,20.91666603088379,15.433333396911621,14.324999809265137,15.25,15.541666984558105,9.833333015441895,9.341667175292969,10.40000057220459,10.208333969116211,0.5425421739210338,11.320908864339193,9.988750457763672,10.62125015258789,11.161109924316406,2.8583333492279053,2.7083332538604736,2.7666666507720947,2.891666889190674,8456.757834,2883.519264,8456.824469,1030.8333333333333,861.9166666666666,1093.3333333333333,736.25,1004.1666666666666,1415.4166666666667,1030.0,1.00291255827873,0.0,0.0,1.0,14.030000686645508,24.657249450683594,8.952249526977539,8.650249481201172,7.736999988555908,24.68025016784668,22.261499404907227,10.88124942779541,18.472999572753906,12.311750411987305,17.065750122070312,21.480749130249023,87.72025052192066,27.61297071129707,-9999,-9999,-9999,-9999,57440.12890625,55216.08203125,49491.61328125,45937.953125,184.9458833507307,177.77779227557411,159.34052061586638,147.89356080375782,8.03416633605957,10.886666297912598,12.364999771118164,10.436666488647461
AL201700000290,ALGE71FL,AL,2017.0,290.0,AL2017DHS,-9999,-9999,-9999,75.42500305175781,90.64167022705078,126.13333892822266,89.42500305175781,25.495773315429688,32.18047332763672,43.74566650390625,30.05882453918457,0.020891837584666718,0.021606468237363376,0.02379738673185691,24.632098858173077,20.41974346454327,19.959742619441105,21.51781757061298,11.024999618530273,9.824999809265137,9.574999809265137,10.491666793823242,-9999,2613.846153846154,2553.6153846153848,2753.4615384615386,2927.230769230769,3148.846153846154,3233.923076923077,3278.3076923076924,3.883333206176758,3.804166555404663,2.0366666316986084,3.244999885559082,39.96265560165975,5912.0265625,11.0,10.852531433105469,-9999,-9999,-9999,17.772308349609375,14.869679377629208,14.787628173828125,16.069871168870193,12.934461918114627,128.38044605809128,2.294938843279953,46.44837590767635,0.12564304557578693,82.09473871887967,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.683334350585938,19.191667556762695,20.058334350585938,20.55000114440918,15.133333206176758,14.258333206176758,15.225000381469727,15.266666412353516,9.658333778381348,9.366666793823242,10.483333587646484,10.058333396911621,0.04088624783000269,10.912517841045673,9.319615290715145,9.61551255446214,10.621922419621395,2.9583334922790527,2.816666841506958,2.883333444595337,2.9750001430511475,29170.08939,15382.00636,29170.08156,1047.3076923076924,858.0769230769231,1163.2307692307693,833.6153846153846,1191.6923076923076,1432.2307692307693,1039.3846153846155,3.8748298106846475,0.0,0.0,0.0,12.393500328063965,22.972749710083008,7.52625036239624,6.5360002517700195,5.875749588012695,23.166500091552734,20.772499084472656,8.526249885559082,16.802749633789062,10.443500518798828,15.135250091552734,19.833999633789062,121.97717842323651,57.412863070539416,-9999,-9999,-9999,-9999,18427.77734375,15234.4658203125,11775.552734375,9447.19140625,58.50540553682573,48.360274572095435,37.37541736903527,29.981639814574688,7.81416654586792,10.673333168029785,12.182499885559082,9.465832710266113
AL201700000291,ALGE71FL,AL,2017.0,291.0,AL2017DHS,-9999,-9999,-9999,75.42500305175781,90.64167022705078,126.13333892822266,89.42500305175781,25.495773315429688,32.18047332763672,43.74566650390625,30.05882453918457,0.025107482122996495,0.025999974447583396,0.02869765872047061,24.556971232096355,20.34527842203776,19.982777913411457,21.577499389648438,11.024999618530273,9.824999809265137,9.574999809265137,10.491666793823242,-9999,2570.3333333333335,2548.0833333333335,2738.5,2894.9166666666665,3123.0833333333335,3172.0,3234.5,3.883333206176758,3.804166555404663,2.0366666316986084,3.244999885559082,42.64360587002096,5912.026475694444,11.0,7.511944580078125,-9999,-9999,-9999,17.738637288411457,14.834376017252604,14.921319325764975,16.053054809570312,10.018792174397275,74.73236045597484,2.195463488436845,43.42476988338574,0.05194664401328289,54.076184158805034,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.683334350585938,19.191667556762695,20.058334350585938,20.55000114440918,15.133333206176758,14.258333206176758,15.225000381469727,15.266666412353516,9.658333778381348,9.366666793823242,10.483333587646484,10.058333396911621,0.08473449929903495,10.920303344726562,9.323472340901693,9.85986073811849,10.528611501057943,2.9583334922790527,2.816666841506958,2.883333444595337,2.9750001430511475,23647.63176,21866.75709,23647.59748,1072.7857142857142,873.2857142857143,1205.357142857143,878.3571428571429,1233.857142857143,1444.9285714285713,1058.7142857142858,5.2007828878406706,0.0,0.0,0.0,11.858599853515624,22.634799194335937,7.1324005126953125,6.091400146484375,5.360600280761719,22.765599060058594,20.32360076904297,8.18499984741211,16.371000671386717,9.959000396728516,14.691000366210938,19.40760040283203,76.39203354297693,53.76939203354298,-9999,-9999,-9999,-9999,17443.76171875,14212.810546875,10820.8681640625,8547.431640625,55.944469012054505,45.57968094863732,34.6998288456499,27.40780390133648,7.81416654586792,10.673333168029785,12.182499885559082,9.465832710266113
AL201700000292,ALGE71FL,AL,2017.0,292.0,AL2017DHS,-9999,-9999,-9999,68.03333282470703,84.85833740234375,114.9416732788086,80.13333129882812,22.428571701049805,29.688045501708984,38.96327590942383,26.130434036254883,0.0056015640307383935,0.006435171813721869,0.0076835626249860045,24.58454308143029,20.695770263671875,20.44397442157452,22.506666917067307,11.108333587646484,9.883333206176758,9.625,10.566666603088379,-9999,2767.6923076923076,2577.769230769231,2823.6153846153848,2998.0,3229.076923076923,3342.846153846154,3501.3846153846152,2.7641665935516357,2.6583333015441895,1.2291666269302368,1.9616665840148926,47.64360587002096,5912.0265625,11.0,13.06568603515625,-9999,-9999,-9999,17.917203463040867,15.206794151893028,15.362115713266226,16.684679471529446,16.190070116370293,147.8905923117155,3.222953509087343,22.28767324790795,0.08022095269239099,42.54842769351465,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22.21666717529297,20.58333396911621,21.433334350585938,22.075000762939453,16.641666412353516,15.616666793823242,16.58333396911621,16.774999618530273,11.108333587646484,10.699999809265137,11.808333396911621,11.508333206176758,0.5804186770372659,11.249860323392427,9.717820387620192,10.280257004957933,10.862692025991587,3.0333333015441895,2.8583333492279053,2.950000047683716,3.066666603088379,22985.00309,16911.95783,22985.0362,1036.923076923077,810.8461538461538,1191.0,833.0,1166.6923076923076,1420.6153846153845,1090.6923076923076,3.5360582423509412,0.0,0.0,0.0,13.13900146484375,23.611399841308593,8.406600189208984,7.60780029296875,7.051399993896484,23.806201171875,21.41959991455078,9.67760009765625,17.512400817871093,11.374401092529297,16.16679992675781,20.553201293945314,61.48535564853557,29.53765690376569,-9999,-9999,-9999,-9999,65466.76171875,58604.98046875,48984.8046875,42453.59375,210.23185800209205,188.19299163179917,157.29612316945608,136.31875980648536,7.849999904632568,10.333333015441895,11.389999389648438,9.039999961853027
AL201700000293,ALGE71FL,AL,2017.0,293.0,AL2017DHS,-9999,-9999,-9999,61.07500076293945,77.17500305175781,107.95000457763672,84.69166564941406,23.950979232788086,31.5,42.611839294433594,32.88996887207031,0.10570480606772682,0.11369477618824352,0.1254391453482888,25.209999084472656,21.168333053588867,19.725000381469727,21.963333129882812,10.591667175292969,9.324999809265137,9.108333587646484,10.066666603088379,-9999,2401.0,2499.0,2644.0,2675.0,2979.0,2993.0,3031.0,8.533332824707031,9.16333293914795,6.924999713897705,8.529166221618652,56.1578947368421,6230.38037109375,7,1.4241759777069092,-9999,-9999,-9999,18.149091720581055,15.056666374206543,14.609999656677246,15.7524995803833,6.515460365696957,44.631845574629935,0.027356288935008802,30.56041195518092,0.7134989688270971,31.990433542351973,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.108333587646484,14.566666603088379,15.516667366027832,15.925000190734863,10.77500057220459,9.875,10.941666603088379,10.858333587646484,5.483333587646484,5.224999904632568,6.4083333015441895,5.850000381469727,7.4786614752435066,11.088181495666504,8.944999694824219,9.494999885559082,9.541666984558105,2.549999952316284,2.450000047683716,2.5333333015441895,2.575000047683716,18120.61169,6067.793329,22226.64823,1911.0,1458.0,1863.0,1332.0,2035.0,2230.0,1579.0,4.652118482087788,2.0,2.0,2.0,9.39900016784668,20.702999114990234,5.184999942779541,3.6480000019073486,3.378000020980835,20.843000411987305,18.16699981689453,5.767000198364258,14.184000015258789,7.626999855041504,12.256999969482422,17.139999389648438,93.52631578947368,121.21052631578948,-9999,-9999,-9999,-9999,7866.107421875,8123.55859375,7807.443359375,7756.24951171875,634.1467413651316,654.9094366776316,629.4312294407895,625.3100328947369,8.455833435058594,11.250832557678223,12.939167022705078,10.28833293914795
AL201700000294,ALGE71FL,AL,2017.0,294.0,AL2017DHS,-9999,-9999,-9999,61.07500076293945,77.17500305175781,107.95000457763672,84.69166564941406,23.950979232788086,31.5,42.611839294433594,32.88996887207031,0.0016539587328831355,0.0018151366772751014,0.0017378740012645721,25.489999771118164,21.06833267211914,19.97333335876465,21.961666107177734,10.591667175292969,9.324999809265137,9.108333587646484,10.066666603088379,-9999,2687.0,2673.0,2865.0,3073.0,3404.0,3421.0,3496.0,8.533332824707031,9.16333293914795,6.924999713897705,8.529166221618652,40.94444444444444,6230.38037109375,7.0,27.366140365600586,-9999,-9999,-9999,17.93181800842285,14.664999961853027,14.494166374206543,15.59749984741211,15.664196438259548,74.35999213324652,0.8077919218275282,102.44825575086806,1.1021728515625,152.67384168836804,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.108333587646484,14.566666603088379,15.516667366027832,15.925000190734863,10.77500057220459,9.875,10.941666603088379,10.858333587646484,5.483333587646484,5.224999904632568,6.4083333015441895,5.850000381469727,0.12632733662923176,10.373636245727539,8.261666297912598,9.015000343322754,9.233333587646484,2.549999952316284,2.450000047683716,2.5333333015441895,2.575000047683716,21479.30819,7495.320336,25093.90888,1719.0,1276.0,1584.0,1181.0,1756.0,1929.0,1323.0,1.951876958211263,0.0,0.0,0.0,12.805000305175781,23.8489990234375,6.491000175476074,6.76800012588501,5.046000003814697,23.988000869750977,21.128999710083008,8.447999954223633,17.058000564575195,10.057000160217285,15.0600004196167,20.586999893188477,114.94444444444444,114.55555555555556,-9999,-9999,-9999,-9999,502.9613952636719,441.0246887207031,359.60638427734375,303.261474609375,42.469635009765625,37.23974609375,30.364847819010418,25.607131958007812,8.455833435058594,11.250832557678223,12.939167022705078,10.28833293914795
